<com.frost.SensorEvent: float[] getSensorData()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean updateMessageOnIccEf(java.lang.String,int,int,[byte)> -> _SOURCE_
<android.telephony.ims.RcsUceAdapter: boolean isUceSettingEnabled()> -> _SOURCE_
<android.location.LocationManager: boolean registerGnssStatusCallback(GnssStatusCallback,android.os.Handler)> -> _SOURCE_
<com.android.internal.telephony.IccCardProxy: java.lang.String getServiceProviderName()> -> _SOURCE_
<com.google.android.picasasync.PicasaFacade: android.net.Uri getUploadRecordsUri()> -> _SOURCE_
<com.google.android.mms.pdu.NotificationInd: byte[] getContentLocation()> -> _SOURCE_
<android.database.CursorWrapper: int getColumnIndexOrThrow(java.lang.String)> -> _SOURCE_
<com.google.android.mms.pdu.PduParser: com.google.android.mms.pdu.PduHeaders parseHeaders(java.io.ByteArrayInputStream)> -> _SOURCE_
<com.android.email.AttachmentInfo: android.net.Uri getUriForIntent(android.content.Context,long)> -> _SOURCE_
<android.accounts.AccountManager: android.accounts.Account[] getAccounts()> -> _SOURCE_
<com.android.internal.telephony.IccRecords: java.lang.String getMsisdnNumber()> -> _SOURCE_
<android.location.Address: java.lang.String getSubAdminArea()> -> _SOURCE_
<com.android.providers.contacts.VoicemailContentProvider: android.os.ParcelFileDescriptor openFile(android.net.Uri,java.lang.String)> -> _SOURCE_
<com.android.server.location.MockProvider: long getStatusUpdateTime()> -> _SOURCE_
<android.database.CursorWrapper: short getShort(int)> -> _SOURCE_
<com.android.internal.telephony.IccPhoneBookInterfaceManagerProxy: boolean updateAdnRecordsInEfBySearch(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)> -> _SOURCE_
<com.android.providers.telephony.MmsProvider: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQueryWithFactory(android.database.sqlite.SQLiteDatabase$CursorFactory,java.lang.String,java.lang.String[],java.lang.String,android.os.CancellationSignal)> -> _SOURCE_
<com.android.server.LocationManagerService: void removeGeofence(android.location.Geofence,android.app.PendingIntent,java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.IPhoneSubInfo$Stub$Proxy: java.lang.String getDeviceId()> -> _SOURCE_
<com.android.internal.telephony.cdma.CDMAPhone: java.lang.String getDeviceId()> -> _SOURCE_
<com.android.internal.telephony.gsm.VoiceMailConstants: java.lang.String getVoiceMailNumber(java.lang.String)> -> _SOURCE_
<android.database.CursorWrapper: int getInt(int)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendMultipartText(java.lang.String,java.lang.String,java.lang.String,java.util.List,java.util.List,java.util.List)> -> _SOURCE_
<android.database.MergeCursor: java.lang.String getString(int)> -> _SOURCE_
<android.location.LocationProvider: int getAccuracy()> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfo: java.lang.String getGroupIdLevel1()> -> _SOURCE_
<com.google.android.mms.pdu.PduBody: com.google.android.mms.pdu.PduPart getPartByContentLocation(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.PhoneBase: java.lang.String getCdmaMin()> -> _SOURCE_
<com.adobe.xmp.impl.XMPSchemaRegistryImpl: java.lang.String getNamespaceURI(java.lang.String)> -> _SOURCE_
<android.database.sqlite.SQLiteConnection: byte[] access$500()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getLine1AlphaTag()> -> _SOURCE_
<com.android.server.sip.SipService: void open(android.net.sip.SipProfile)> -> _SOURCE_
<com.android.server.LocationManagerService: android.location.Location getLastKnownLocation(java.lang.String)> -> _SOURCE_
<android.location.LocationManager: void requestLocationUpdates(LocationRequest,android.app.PendingIntent)> -> _SOURCE_
<com.google.android.mms.util.AbstractCache: java.lang.Object get(java.lang.Object)> -> _SOURCE_
<android.renderscript.Allocation: android.view.Surface getSurface()> -> _SOURCE_
<android.database.sqlite.SQLiteProgram: android.database.sqlite.SQLiteSession getSession()> -> _SOURCE_
<android.location.GeocoderParams: java.util.Locale getLocale()> -> _SOURCE_
<android.location.ILocationManager$Stub$Proxy: java.lang.String getFromLocation(double,double,int,android.location.GeocoderParams,java.util.List)> -> _SOURCE_
<com.google.android.mms.pdu.PduPart: byte[] getContentType()> -> _SOURCE_
<com.android.server.sip.SipService: android.net.sip.ISipSession createSession(android.net.sip.SipProfile,android.net.sip.ISipSessionListener,java.lang.String)> -> _SOURCE_
<com.android.server.sip.SipService: android.net.sip.SipProfile[] getListOfProfiles()> -> _SOURCE_
<android.location.ILocationListener$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<org.ccil.cowan.tagsoup.Schema: java.lang.String getURI()> -> _SOURCE_
<com.android.internal.telephony.CallerInfo: java.lang.String getCallerId(android.content.Context,java.lang.String)> -> _SOURCE_
<com.android.videoeditor.service.VideoEditorProject: android.net.Uri getExportedMovieUri()> -> _SOURCE_
<android.location.LocationManager: boolean addNmeaListener(GnssNmeaListener,android.os.Handler)> -> _SOURCE_
<android.database.MatrixCursor: short getShort(int)> -> _SOURCE_
<android.webkit.GeolocationPermissionsClassic: android.webkit.GeolocationPermissionsClassic getInstance()> -> _SOURCE_
<com.android.server.InputMethodManagerService: void showInputMethodAndSubtypeEnablerFromClient(com.android.internal.view.IInputMethodClient,java.lang.String)> -> _SOURCE_
<android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,java.util.concurrent.Executor,LocationListener)> -> _SOURCE_
<android.location.Address: java.lang.String getCountryCode()> -> _SOURCE_
<android.database.CursorToBulkCursorAdaptor: android.database.BulkCursorDescriptor getBulkCursorDescriptor()> -> _SOURCE_
<android.telephony.TelephonyManager: boolean endCall()> -> _SOURCE_
<android.os.UserManager: android.graphics.Bitmap getUserIcon()> -> _SOURCE_
<android.telephony.SmsManager: void sendTextMessageWithoutPersisting(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<android.database.sqlite.SQLiteQueryBuilder: android.database.Cursor query(android.database.sqlite.SQLiteDatabase,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfo: java.lang.String getIccSerialNumber()> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhoneBase: java.lang.String getVoiceMailAlphaTag()> -> _SOURCE_
<com.google.android.mms.pdu.NotificationInd: long getExpiry()> -> _SOURCE_
<com.android.internal.telephony.gsm.GSMPhone: java.lang.String getPhoneName()> -> _SOURCE_
<android.database.sqlite.SQLiteProgram: android.database.sqlite.SQLiteDatabase getDatabase()> -> _SOURCE_
<com.google.android.mms.pdu.NotificationInd: int getContentClass()> -> _SOURCE_
<android.location.LocationManager: boolean registerGnssStatusCallback(GnssStatusCallback)> -> _SOURCE_
<android.accounts.AccountManager: android.accounts.Account[] getAccountsByType(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.gsm.GSMPhone: java.lang.String getMeid()> -> _SOURCE_
<com.android.server.telecom.TelecomService$TelecomServiceImpl: java.util.List getSimCallManagers()> -> _SOURCE_
<com.android.internal.telephony.cdma.RuimSmsInterfaceManager: boolean enableCellBroadcast(int)> -> _SOURCE_
<gov.nist.javax.sip.header.ims.SecurityAgree: java.lang.String getSecurityMechanism()> -> _SOURCE_
<android.location.Address: java.lang.String getLocality()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendTextForSubscriberWithSelfPermissions(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhone: java.lang.String getDeviceId()> -> _SOURCE_
<android.accounts.AccountManager: void addOnAccountsUpdatedListener(OnAccountsUpdateListener,android.os.Handler,boolean)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean copyMessageToIccEf(java.lang.String,int,[byte,[byte)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean disableCellBroadcastRangeForSubscriber(int,int,int,int)> -> _SOURCE_
<android.telephony.TelephonyManager: boolean isIdle()> -> _SOURCE_
<android.accounts.IAccountManager$Stub$Proxy: android.accounts.Account[] getAccountsAsUser(java.lang.String,int)> -> _SOURCE_
<com.android.exchange.adapter.AccountSyncAdapter: java.lang.String getSyncKey()> -> _SOURCE_
<com.android.internal.telephony.SubscriptionController: int setDisplayName(java.lang.String,long)> -> _SOURCE_
<com.android.internal.telephony.cdma.CDMAPhone: java.lang.String getVoiceMailNumber()> -> _SOURCE_
<android.database.MatrixCursor: float getFloat(int)> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getCdmaEriText(int)> -> _SOURCE_
<com.android.providers.media.MediaProvider: android.os.ParcelFileDescriptor openFile(android.net.Uri,java.lang.String)> -> _SOURCE_
<android.database.AbstractCursor: android.database.CursorWindow getWindow()> -> _SOURCE_
<com.android.internal.telephony.IPhoneSubInfo$Stub$Proxy: java.lang.String getIccSerialNumber()> -> _SOURCE_
<com.android.internal.telephony.SubscriptionController: int setDisplayNumber(java.lang.String,int)> -> _SOURCE_
<com.android.phone.PhoneInterfaceManager: void call(java.lang.String)> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getIsimImpi()> -> _SOURCE_
<com.google.android.mms.pdu.RetrieveConf: com.google.android.mms.pdu.EncodedStringValue[] getCc()> -> _SOURCE_
<android.accounts.AccountManager: android.accounts.IAccountManager access$000(android.accounts.AccountManager)> -> _SOURCE_
<android.telephony.TelephonyManager: boolean isRinging()> -> _SOURCE_
<com.android.internal.telephony.gsm.SimSmsInterfaceManager: boolean disableCellBroadcast(int)> -> _SOURCE_
<android.location.ICountryListener$Stub: android.os.IBinder asBinder()> -> _SOURCE_
<com.android.server.location.LocationBasedCountryDetector: android.location.Country detectCountry()> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhoneBase: android.telephony.CellLocation getCellLocation()> -> _SOURCE_
<android.os.UserManager: boolean isUserNameSet()> -> _SOURCE_
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()> -> _SOURCE_
<android.location.LocationManager: Location getLastKnownLocation(java.lang.String)> -> _SOURCE_
<android.location.LocationManager: boolean registerGnssMeasurementsCallback(GnssRequest,java.util.concurrent.Executor,GnssMeasurementsEvent.Callback)> -> _SOURCE_
<android.location.IGeocodeProvider$Stub: android.os.IBinder asBinder()> -> _SOURCE_
<android.telephony.TelephonyManager: String[] getForbiddenPlmns(int,int)> -> _SOURCE_
<com.android.server.location.LocationBasedCountryDetector: long getQueryLocationTimeout()> -> _SOURCE_
<com.google.android.mms.pdu.PduHeaders: long getLongInteger(int)> -> _SOURCE_
<android.accounts.AccountManager$Future2Task: java.lang.Object getResult(long,java.util.concurrent.TimeUnit)> -> _SOURCE_
<com.android.internal.telephony.IccSmsInterfaceManagerProxy: void sendMultipartText(java.lang.String,java.lang.String,java.util.List,java.util.List,java.util.List)> -> _SOURCE_
<com.android.server.sip.SipService: boolean isRegistered(java.lang.String)> -> _SOURCE_
<com.android.server.location.LocationBasedCountryDetector: java.util.List getEnabledProviders()> -> _SOURCE_
<android.net.sip.SipManager: boolean isRegistered(java.lang.String)> -> _SOURCE_
<android.net.wifi.p2p.WifiP2pManager: void addLocalService(Channel,android.net.wifi.p2p.nsd.WifiP2pServiceInfo,ActionListener)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendTextForSubscriber(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<android.location.LocationManager: void requestSingleUpdate(Criteria,android.app.PendingIntent)> -> _SOURCE_
<com.android.phone.PhoneInterfaceManager: java.lang.String getLine1NumberForDisplay(long)> -> _SOURCE_
<com.android.mms.util.Recycler$SmsRecycler: android.database.Cursor getAllThreads(android.content.Context)> -> _SOURCE_
<android.test.IsolatedContext$MockAccountManager: android.accounts.Account[] getAccounts()> -> _SOURCE_
<android.provider.MediaStore$Images$Media: android.net.Uri getContentUri(java.lang.String)> -> _SOURCE_
<com.android.exchange.adapter.EmailSyncAdapter: java.lang.String getSyncKey()> -> _SOURCE_
<android.provider.MediaStore$Files: android.net.Uri getContentUri(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.cdma.CDMAPhone: java.lang.String getCdmaPrlVersion()> -> _SOURCE_
<org.xml.sax.helpers.AttributesImpl: java.lang.String getURI(int)> -> _SOURCE_
<android.location.ICountryDetector$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<com.android.server.am.ActivityRecord: com.android.server.am.UriPermissionOwner getUriPermissionsLocked()> -> _SOURCE_
<com.android.internal.telephony.gsm.SimSmsInterfaceManager: boolean copyMessageToIccEf(int,[byte,[byte)> -> _SOURCE_
<com.android.server.location.LocationBasedCountryDetector: android.location.Location getLastKnownLocation()> -> _SOURCE_
<android.location.LocationManager: void requestSingleUpdate(java.lang.String,android.location.LocationListener,android.os.Looper)> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfo: java.lang.String getCompleteVoiceMailNumber()> -> _SOURCE_
<com.android.contacts.calllog.PhoneNumberHelper: java.lang.CharSequence getDisplayNumber(java.lang.CharSequence,java.lang.CharSequence)> -> _SOURCE_
<gov.nist.javax.sip.message.SIPRequest: javax.sip.address.URI getRequestURI()> -> _SOURCE_
<android.telecom.TelecomManager: boolean isRinging()> -> _SOURCE_
<android.widget.TextView: android.text.TextDirectionHeuristic getTextDirectionHeuristic()> -> _SOURCE_
<com.android.server.LocationManagerService: boolean sendExtraCommand(java.lang.String,java.lang.String,android.os.Bundle)> -> _SOURCE_
<android.telephony.TelephonyManager: android.os.PersistableBundle getCarrierConfig()> -> _SOURCE_
<android.location.Address: double getLongitude()> -> _SOURCE_
<com.android.vcard.VCardEntry: java.util.ArrayList constructInsertOperations(android.content.ContentResolver,java.util.ArrayList)> -> _SOURCE_
<com.android.server.location.PassiveProvider: int getStatus(android.os.Bundle)> -> _SOURCE_
<com.google.android.mms.pdu.NotificationInd: int getDeliveryReport()> -> _SOURCE_
<android.location.LocationManager: boolean addNmeaListener(android.location.OnNmeaMessageListener)> -> _SOURCE_
<android.content.res.XmlBlock$Parser: java.lang.String getNamespaceUri(int)> -> _SOURCE_
<android.telephony.TelephonyManager: int getVoiceNetworkType(int)> -> _SOURCE_
<com.android.providers.calendar.CalendarDatabaseHelper: com.android.common.content.SyncStateContentProviderHelper getSyncState()> -> _SOURCE_
<android.location.LocationManager: java.util.List getProviders(boolean)> -> _SOURCE_
<android.database.CursorWindow: float getFloat(int,int)> -> _SOURCE_
<android.telephony.TelephonyManager: int getVoiceNetworkType()> -> _SOURCE_
<com.android.internal.telephony.gsm.GSMPhone: android.telephony.CellLocation getCellLocation()> -> _SOURCE_
<android.provider.ContactsContract$SyncState: android.util.Pair getWithUri(android.content.ContentProviderClient,android.accounts.Account)> -> _SOURCE_
<android.database.IContentObserver$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfo: java.lang.String getDeviceSvn()> -> _SOURCE_
<com.android.internal.telephony.SubscriptionController: void clearDefaultsForInactiveSubIds()> -> _SOURCE_
<android.net.sip.SipManager: android.net.sip.SipSession getSessionFor(android.content.Intent)> -> _SOURCE_
<android.location.Address: java.lang.String getAddressLine(int)> -> _SOURCE_
<android.telephony.cdma.CdmaCellLocation: int getBaseStationId()> -> _SOURCE_
<com.android.server.sip.SipService: void setRegistrationListener(java.lang.String,android.net.sip.ISipSessionListener,java.lang.String)> -> _SOURCE_
<android.webkit.HTML5VideoView: boolean getPauseDuringPreparing()> -> _SOURCE_
<android.database.MergeCursor: float getFloat(int)> -> _SOURCE_
<android.location.LocationManager: void requestLocationUpdates(LocationRequest,java.util.concurrent.Executor,LocationListener)> -> _SOURCE_
<com.android.server.LocationManagerService$Receiver: android.location.ILocationListener getListener()> -> _SOURCE_
<android.location.GpsSatellite: int getPrn()> -> _SOURCE_
<android.net.sip.SipProfile: javax.sip.address.SipURI getUri()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendMultipartTextForSubscriber(int,java.lang.String,java.lang.String,java.lang.String,java.util.List,java.util.List,java.util.List)> -> _SOURCE_
<com.android.server.sip.SipService: void setRegistrationListener(java.lang.String,android.net.sip.ISipSessionListener)> -> _SOURCE_
<com.google.android.mms.pdu.DeliveryInd: int getStatus()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getMsisdn()> -> _SOURCE_
<android.telephony.TelephonyManager: boolean isRadioOn()> -> _SOURCE_
<android.location.Address: java.lang.String getThoroughfare()> -> _SOURCE_
<com.android.server.sip.SipService: void open(android.net.sip.SipProfile,java.lang.String)> -> _SOURCE_
<android.renderscript.Allocation: android.renderscript.Type getType()> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfoProxy: java.lang.String getVoiceMailNumber()> -> _SOURCE_
<android.telephony.gsm.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)> -> _SOURCE_
<com.android.internal.telephony.CallTracker: java.lang.String checkForTestEmergencyNumber(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.gsm.GSMPhone: java.lang.String getImei()> -> _SOURCE_
<com.android.server.location.GpsLocationProvider: android.location.IGpsStatusProvider getGpsStatusProvider()> -> _SOURCE_
<android.accounts.AccountManager: java.lang.Exception access$400(android.accounts.AccountManager,int,java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.PhoneSubInfoProxy: java.lang.String getCompleteVoiceMailNumber()> -> _SOURCE_
<com.android.server.MmsServiceBroker$BinderService: void downloadMessage(long,java.lang.String,java.lang.String,android.net.Uri,android.os.Bundle,android.app.PendingIntent)> -> _SOURCE_
<com.android.server.LocationManagerService: boolean addGnssNavigationMessageListener(android.location.IGnssNavigationMessageListener,java.lang.String)> -> _SOURCE_
<android.location.IGpsStatusProvider$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<com.android.server.sip.SipService: android.net.sip.SipProfile[] getListOfProfiles(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean enableCellBroadcastRangeForSubscriber(int,int,int,int)> -> _SOURCE_
<android.location.LocationManager: void requestSingleUpdate(java.lang.String,android.app.PendingIntent)> -> _SOURCE_
<com.android.internal.policy.impl.keyguard.KeyguardSecurityModel: com.android.internal.policy.impl.keyguard.KeyguardSecurityModel$SecurityMode getSecurityMode()> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhoneBase: java.lang.String getEsn()> -> _SOURCE_
<com.android.phone.PhoneInterfaceManager: boolean endCallForSubscriber(int)> -> _SOURCE_
<com.android.internal.telephony.PhoneBase: java.lang.String getIccSerialNumber()> -> _SOURCE_
<android.location.LocationManager: boolean addNmeaListener(OnNmeaMessageListener)> -> _SOURCE_
<android.renderscript.Allocation: android.renderscript.Allocation createSized(android.renderscript.RenderScript,android.renderscript.Element,int)> -> _SOURCE_
<android.accounts.AccountManager$Future2Task: android.accounts.AccountManager$Future2Task start()> -> _SOURCE_
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendDataForSubscriberWithSelfPermissions(int,java.lang.String,java.lang.String,java.lang.String,int,[byte,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<android.telephony.SubscriptionManager: void addOnSubscriptionsChangedListener(android.telephony.SubscriptionManager$OnSubscriptionsChangedListener)> -> _SOURCE_
<com.android.internal.telephony.SubscriptionController: int setIconTint(int,int)> -> _SOURCE_
<com.android.systemui.statusbar.phone.PhoneStatusBar: com.android.systemui.statusbar.phone.PhoneStatusBarView makeStatusBarView()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean enableCellBroadcastForSubscriber(int,int,int)> -> _SOURCE_
<com.android.internal.telephony.PhoneProxy: java.lang.String getActiveApnHost(java.lang.String)> -> _SOURCE_
<android.database.AbstractWindowedCursor: double getDouble(int)> -> _SOURCE_
<com.google.android.mms.util.SqliteWrapper: android.net.Uri insert(android.content.Context,android.content.ContentResolver,android.net.Uri,android.content.ContentValues)> -> _SOURCE_
<com.android.internal.telephony.IccSmsInterfaceManagerProxy: void sendText(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<com.google.android.mms.pdu.PduBody: com.google.android.mms.pdu.PduPart getPartByFileName(java.lang.String)> -> _SOURCE_
<libcore.net.http.RequestHeaders: java.net.URI getUri()> -> _SOURCE_
<android.database.AbstractCursor: java.lang.String getColumnName(int)> -> _SOURCE_
<android.location.LocationManager: void removeUpdates(android.app.PendingIntent)> -> _SOURCE_
<android.location.Geofence: double getLongitude()> -> _SOURCE_
<android.net.wifi.rtt.WifiRttManager: void startRanging(RangingRequest,java.util.concurrent.Executor,RangingResultCallback)> -> _SOURCE_
<android.location.GpsStatus: java.lang.Iterable getSatellites()> -> _SOURCE_
<android.accounts.AccountManager: android.accounts.AccountManagerFuture getAuthToken(android.accounts.Account,java.lang.String,boolean,android.accounts.AccountManagerCallback,android.os.Handler)> -> _SOURCE_
<android.telephony.SmsManager: java.util.ArrayList divideMessage(java.lang.String)> -> _SOURCE_
<android.location.ICountryDetector$Stub: android.os.IBinder asBinder()> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: java.util.List getAllMessagesFromIccEfForSubscriber(int,java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: void sendData(java.lang.String,java.lang.String,java.lang.String,int,[byte,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhoneBase: java.lang.String getLine1Number()> -> _SOURCE_
<com.android.internal.telephony.IPhoneSubInfo$Stub$Proxy: java.lang.String getLine1AlphaTag()> -> _SOURCE_
<android.accounts.AccountManagerService: android.accounts.Account[] getAccounts(java.lang.String)> -> _SOURCE_
<com.android.internal.telephony.gsm.SimSmsInterfaceManager: boolean disableCellBroadcastRange(int,int)> -> _SOURCE_
<com.android.server.telecom.TelecomService$TelecomServiceImpl: boolean isVoiceMailNumber(android.telecom.PhoneAccountHandle,java.lang.String)> -> _SOURCE_
<android.provider.MediaStore$Audio$Genres: android.net.Uri getContentUriForAudioId(java.lang.String,int)> -> _SOURCE_
<com.android.server.LocationManagerService: void requestLocationUpdates(android.location.LocationRequest,android.location.ILocationListener,android.app.PendingIntent,java.lang.String)> -> _SOURCE_
<android.database.AbstractCursor: android.net.Uri getNotificationUri()> -> _SOURCE_
<android.location.GpsSatellite: float getSnr()> -> _SOURCE_
<android.accounts.IAccountManager$Stub$Proxy: java.lang.String getPassword(android.accounts.Account)> -> _SOURCE_
<android.database.CursorWrapper: long getLong(int)> -> _SOURCE_
<com.google.android.mms.pdu.NotificationInd: com.google.android.mms.pdu.EncodedStringValue getFrom()> -> _SOURCE_
<android.location.LocationManager: void requestSingleUpdate(android.location.Criteria,android.location.LocationListener,android.os.Looper)> -> _SOURCE_
<android.net.Uri: android.net.Uri getCanonicalUri()> -> _SOURCE_
<android.net.sip.SipManager: void unregister(android.net.sip.SipProfile,android.net.sip.SipRegistrationListener)> -> _SOURCE_
<com.android.internal.telephony.sip.SipPhone: java.lang.String getPhoneName()> -> _SOURCE_
<libcore.net.http.ResponseHeaders: java.net.URI getUri()> -> _SOURCE_
<com.google.android.picasasync.PicasaFacade: android.net.Uri getUploadUri(long)> -> _SOURCE_
<gov.nist.javax.sip.header.AuthenticationHeader: javax.sip.address.URI getURI()> -> _SOURCE_
<com.android.server.telecom.TelecomService$TelecomServiceImpl: java.lang.String getLine1Number(android.telecom.PhoneAccountHandle)> -> _SOURCE_
<android.database.AbstractWindowedCursor: java.lang.String getString(int)> -> _SOURCE_
<com.android.ex.chips.RecipientEntry: android.net.Uri getPhotoThumbnailUri()> -> _SOURCE_
<com.android.server.telecom.TelecomServiceImpl: boolean isRinging()> -> _SOURCE_
<com.android.server.LocationManagerService: boolean addGpsNavigationMessageListener(android.location.IGpsNavigationMessageListener,java.lang.String)> -> _SOURCE_
<android.database.sqlite.SQLiteProgram: int getConnectionFlags()> -> _SOURCE_
<android.telephony.SmsCbLocation: java.lang.String getPlmn()> -> _SOURCE_
<android.renderscript.Allocation: android.renderscript.Allocation createCubemapFromBitmap(android.renderscript.RenderScript,android.graphics.Bitmap,android.renderscript.Allocation$MipmapControl,int)> -> _SOURCE_
<android.database.BulkCursorToCursorAdaptor: java.lang.String[] getColumnNames()> -> _SOURCE_
<com.android.internal.telephony.cdma.CDMAPhone: java.lang.String getEsn()> -> _SOURCE_
<android.location.IGeocodeProvider$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<com.android.internal.telephony.IccSmsInterfaceManagerProxy: void sendText(java.lang.String,java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
<android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,LocationListener,android.os.Looper)> -> _SOURCE_
<com.android.internal.telephony.SubscriptionController: int setDataRoaming(int,int)> -> _SOURCE_
<android.location.LocationManager: boolean registerGnssNavigationMessageCallback(java.util.concurrent.Executor,GnssNavigationMessage.Callback)> -> _SOURCE_
<com.android.server.LocationManagerService: java.lang.String getFromLocation(double,double,int,android.location.GeocoderParams,java.util.List)> -> _SOURCE_
<com.android.server.sip.SipService: android.net.sip.ISipSession getPendingSession(java.lang.String)> -> _SOURCE_
<com.android.server.LocationManagerService: boolean addGpsMeasurementsListener(android.location.IGpsMeasurementsListener,java.lang.String)> -> _SOURCE_
<com.android.server.net.NetworkPolicyManagerService: android.net.NetworkPolicy[] getNetworkPolicies()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getLine1Number()> -> _SOURCE_
<android.location.LocationManager: void getCurrentLocation(java.lang.String,android.os.CancellationSignal,java.util.concurrent.Executor,Consumer<Location>)> -> _SOURCE_
<com.android.internal.telephony.UiccSmsController: boolean copyMessageToIccEfForSubscriber(long,java.lang.String,int,[byte,[byte)> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getVoiceMailAlphaTag(int)> -> _SOURCE_
<android.net.sip.SipManager: void setRegistrationListener(java.lang.String,android.net.sip.SipRegistrationListener)> -> _SOURCE_
<android.accounts.AccountManagerService: android.accounts.Account[] getAccountsAsUser(java.lang.String,int)> -> _SOURCE_
<com.android.calendar.CalendarUtils$TimeZoneUtils: java.lang.String getTimeZone(android.content.Context,java.lang.Runnable)> -> _SOURCE_
<com.android.internal.telephony.IPhoneSubInfo$Stub$Proxy: java.lang.String getInterfaceDescriptor()> -> _SOURCE_
<android.accounts.AccountManagerService: android.accounts.Account[] getAccountsFromCacheLocked(android.accounts.AccountManagerService$UserAccounts,java.lang.String)> -> _SOURCE_
<com.android.contacts.interactions.PhoneNumberInteraction$PhoneDisambiguationDialogFragment: android.app.Dialog onCreateDialog(android.os.Bundle)> -> _SOURCE_
<android.database.BulkCursorProxy: android.os.Bundle getExtras()> -> _SOURCE_
<com.google.android.mms.pdu.PduPersister: com.google.android.mms.pdu.PduPersister getPduPersister(android.content.Context)> -> _SOURCE_
<com.android.internal.telephony.PhoneProxy: java.lang.String getImei()> -> _SOURCE_
<android.database.sqlite.SQLiteGlobal: int getWALAutoCheckpoint()> -> _SOURCE_
<com.google.android.mms.pdu.RetrieveConf: byte[] getMessageId()> -> _SOURCE_
<com.android.internal.telephony.IccSmsInterfaceManagerProxy: void sendData(java.lang.String,java.lang.String,java.lang.String,int,[byte,android.app.PendingIntent,android.app.PendingIntent)> -> _SOURCE_
